latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
30.2533,8.08632,336.42,0.49,0.4,2024-11-21,1216,N,VIIRS,n,2.0NRT,302.12,1.07,D
30.47093,7.02557,346.3,0.54,0.42,2024-11-21,1216,N,VIIRS,n,2.0NRT,303.1,5.73,D
30.65729,8.09614,348.95,0.48,0.4,2024-11-21,1216,N,VIIRS,n,2.0NRT,305.26,7.03,D
30.72105,8.09894,343.1,0.48,0.4,2024-11-21,1216,N,VIIRS,n,2.0NRT,304.56,17.56,D
30.83626,6.56009,336.26,0.56,0.43,2024-11-21,1216,N,VIIRS,n,2.0NRT,304.29,3.32,D
30.8749,5.64282,345.52,0.42,0.45,2024-11-21,1216,N,VIIRS,n,2.0NRT,305.16,12.4,D
30.87593,5.64348,350.7,0.42,0.45,2024-11-21,1216,N,VIIRS,n,2.0NRT,304.55,18.43,D
31.05564,8.03302,338.77,0.48,0.4,2024-11-21,1216,N,VIIRS,n,2.0NRT,303.65,2.75,D
31.18614,6.7895,338.35,0.54,0.42,2024-11-21,1216,N,VIIRS,n,2.0NRT,303.57,3.62,D
31.18998,6.78848,343.29,0.54,0.42,2024-11-21,1216,N,VIIRS,n,2.0NRT,302.72,3.79,D
31.36476,6.04814,347.71,0.39,0.44,2024-11-21,1216,N,VIIRS,n,2.0NRT,301.49,3.8,D
31.39696,6.93403,337.43,0.53,0.42,2024-11-21,1216,N,VIIRS,n,2.0NRT,302.23,3.74,D
31.4052,5.97739,349.47,0.39,0.44,2024-11-21,1216,N,VIIRS,n,2.0NRT,307.41,15.61,D
31.40547,6.97789,345.9,0.53,0.42,2024-11-21,1216,N,VIIRS,n,2.0NRT,302.57,5.87,D
31.58608,5.95428,347.35,0.39,0.44,2024-11-21,1216,N,VIIRS,n,2.0NRT,304.96,5.11,D
31.6335,5.98034,343.36,0.39,0.44,2024-11-21,1216,N,VIIRS,n,2.0NRT,303.31,6.92,D
31.64946,9.17326,336.98,0.43,0.38,2024-11-21,1216,N,VIIRS,n,2.0NRT,302.12,5,D
31.66169,6.05772,348.42,0.39,0.44,2024-11-21,1216,N,VIIRS,n,2.0NRT,303.14,6.32,D
31.6625,6.06175,349.82,0.39,0.44,2024-11-21,1216,N,VIIRS,n,2.0NRT,300.41,6.32,D
31.66484,6.05265,354.41,0.39,0.44,2024-11-21,1216,N,VIIRS,n,2.0NRT,304.32,10.73,D
31.66565,6.05668,367,0.39,0.44,2024-11-21,1216,N,VIIRS,h,2.0NRT,304.41,6.32,D
31.69583,5.80903,341.46,0.4,0.44,2024-11-21,1216,N,VIIRS,n,2.0NRT,303.72,4.2,D
31.69668,5.8132,342.57,0.4,0.44,2024-11-21,1216,N,VIIRS,n,2.0NRT,302.94,4.2,D
31.69702,5.96287,348.85,0.39,0.44,2024-11-21,1216,N,VIIRS,n,2.0NRT,307.13,11.67,D
31.69983,5.80792,342.86,0.4,0.44,2024-11-21,1216,N,VIIRS,n,2.0NRT,303.89,4.2,D
31.70067,5.81205,343.07,0.4,0.44,2024-11-21,1216,N,VIIRS,n,2.0NRT,302.24,4.2,D
31.7553,14.46937,337.87,0.42,0.38,2024-11-21,1216,N,VIIRS,n,2.0NRT,300.89,3.41,D
31.77769,5.10592,337.03,0.43,0.46,2024-11-21,1216,N,VIIRS,n,2.0NRT,301.97,3.09,D
31.78598,6.06744,335.43,0.38,0.43,2024-11-21,1216,N,VIIRS,n,2.0NRT,302.5,1.39,D
31.81295,5.84676,344.93,0.39,0.44,2024-11-21,1216,N,VIIRS,n,2.0NRT,302.58,3.62,D
31.84679,5.05763,341.75,0.43,0.46,2024-11-21,1216,N,VIIRS,n,2.0NRT,302.52,2.24,D
32.13335,6.46929,335.68,0.54,0.42,2024-11-21,1216,N,VIIRS,n,2.0NRT,302.88,5.48,D
32.13369,6.4715,336.37,0.54,0.42,2024-11-21,1216,N,VIIRS,n,2.0NRT,301.73,4.49,D
32.13719,6.46825,335.73,0.54,0.42,2024-11-21,1216,N,VIIRS,n,2.0NRT,299.84,5.48,D
32.13753,6.47046,337.54,0.54,0.42,2024-11-21,1216,N,VIIRS,n,2.0NRT,300.38,6.9,D
32.35521,6.97675,340.41,0.51,0.41,2024-11-21,1216,N,VIIRS,n,2.0NRT,305.2,32.45,D
32.35576,6.97979,337.83,0.51,0.41,2024-11-21,1216,N,VIIRS,n,2.0NRT,305.27,27.99,D
32.51141,6.70945,335.47,0.52,0.42,2024-11-21,1216,N,VIIRS,n,2.0NRT,299.83,2.26,D
32.51463,6.712,336.65,0.52,0.41,2024-11-21,1216,N,VIIRS,n,2.0NRT,299.5,4.09,D
32.55416,3.16985,337.99,0.53,0.5,2024-11-21,1216,N,VIIRS,n,2.0NRT,298.65,4.02,D
32.55629,3.17179,337.95,0.53,0.5,2024-11-21,1216,N,VIIRS,n,2.0NRT,299.04,5.94,D
33.86041,12.05826,330.43,0.39,0.36,2024-11-21,1216,N,VIIRS,n,2.0NRT,293.39,2.52,D
33.89231,12.60601,330.49,0.39,0.36,2024-11-21,1216,N,VIIRS,n,2.0NRT,293.23,2.02,D
33.9199,12.67933,335.05,0.4,0.37,2024-11-21,1216,N,VIIRS,n,2.0NRT,289.71,1.9,D
35.77863,-0.30459,328.75,0.35,0.56,2024-11-21,1218,N,VIIRS,n,2.0NRT,294.38,2.05,D
35.80651,-0.25907,350.97,0.34,0.56,2024-11-21,1218,N,VIIRS,n,2.0NRT,294.56,3.52,D
35.8074,-0.34407,347.07,0.35,0.56,2024-11-21,1218,N,VIIRS,n,2.0NRT,297.7,3.75,D
35.80742,-0.25545,353.23,0.34,0.56,2024-11-21,1218,N,VIIRS,n,2.0NRT,296.04,3.52,D
35.80831,-0.25186,337.47,0.34,0.56,2024-11-21,1218,N,VIIRS,n,2.0NRT,295.77,4.38,D
35.80833,-0.34433,346.58,0.35,0.56,2024-11-21,1218,N,VIIRS,n,2.0NRT,296.86,3.9,D
36.28654,2.04078,331.05,0.5,0.49,2024-11-21,1218,N,VIIRS,n,2.0NRT,292.44,3.3,D
36.29105,2.03967,338.91,0.5,0.49,2024-11-21,1218,N,VIIRS,n,2.0NRT,293.05,7.07,D
36.74757,6.25848,329.79,0.47,0.4,2024-11-21,1218,N,VIIRS,n,2.0NRT,290.83,6.83,D
36.868,6.9851,326.16,0.44,0.38,2024-11-21,1218,N,VIIRS,n,2.0NRT,288.3,2.82,D
36.95413,-2.32707,336.43,0.41,0.61,2024-11-21,1218,N,VIIRS,n,2.0NRT,297.66,5.64,D
36.95543,-2.32219,339.92,0.41,0.61,2024-11-21,1218,N,VIIRS,n,2.0NRT,293.67,5.64,D
36.95646,-2.3314,346.58,0.41,0.61,2024-11-21,1218,N,VIIRS,n,2.0NRT,299.9,18.8,D
36.95678,-2.3171,367,0.41,0.61,2024-11-21,1218,N,VIIRS,h,2.0NRT,304.63,17.13,D
36.95776,-2.32661,367,0.41,0.61,2024-11-21,1218,N,VIIRS,h,2.0NRT,309.19,31.21,D
36.9587,-2.33239,339.47,0.41,0.61,2024-11-21,1218,N,VIIRS,n,2.0NRT,296.69,11.83,D
36.95908,-2.3218,367,0.41,0.61,2024-11-21,1218,N,VIIRS,h,2.0NRT,297.49,31.21,D
36.95999,-2.32753,354.69,0.41,0.61,2024-11-21,1218,N,VIIRS,n,2.0NRT,304.3,23.74,D
36.96042,-2.31688,367,0.41,0.61,2024-11-21,1218,N,VIIRS,h,2.0NRT,306.44,43.05,D
36.96125,-2.3228,340.46,0.41,0.61,2024-11-21,1218,N,VIIRS,n,2.0NRT,293.53,23.74,D
36.96251,-2.31804,367,0.41,0.61,2024-11-21,1218,N,VIIRS,h,2.0NRT,292.82,13.68,D
43.72364,25.0966,344.36,0.62,0.71,2024-11-21,1218,N,VIIRS,n,2.0NRT,280.24,11.5,D
48.60533,21.1789,327.42,0.42,0.61,2024-11-21,1221,N,VIIRS,n,2.0NRT,279.67,2.14,D
49.68091,18.66546,335.61,0.33,0.55,2024-11-21,1221,N,VIIRS,n,2.0NRT,276.14,4.72,D
53.41728,-0.50338,326.7,0.43,0.38,2024-11-21,1223,N,VIIRS,n,2.0NRT,274.62,1.67,D
54.18119,-1.81483,326.86,0.45,0.39,2024-11-21,1223,N,VIIRS,n,2.0NRT,274.08,3.27,D
54.2371,-1.76638,344.76,0.45,0.39,2024-11-21,1223,N,VIIRS,n,2.0NRT,281.85,12.84,D
54.24054,-1.76831,345.58,0.45,0.39,2024-11-21,1223,N,VIIRS,n,2.0NRT,275.53,10.46,D
54.33621,-1.96723,327.82,0.45,0.39,2024-11-21,1223,N,VIIRS,n,2.0NRT,274.28,3.59,D
54.36133,-1.90001,325.99,0.45,0.39,2024-11-21,1223,N,VIIRS,n,2.0NRT,272.94,3.99,D
54.393,-2.03238,327.41,0.46,0.39,2024-11-21,1223,N,VIIRS,n,2.0NRT,272.23,2.81,D
54.39907,-1.90833,326.91,0.45,0.39,2024-11-21,1223,N,VIIRS,n,2.0NRT,273.72,2.8,D
54.43277,-1.9504,327.15,0.45,0.39,2024-11-21,1223,N,VIIRS,n,2.0NRT,273.47,2.76,D
54.45457,-1.91849,328.04,0.45,0.39,2024-11-21,1223,N,VIIRS,n,2.0NRT,273.86,3.04,D
54.46542,-1.90271,326.2,0.45,0.39,2024-11-21,1223,N,VIIRS,n,2.0NRT,273.51,3.52,D
54.6231,-1.99103,334.32,0.45,0.39,2024-11-21,1223,N,VIIRS,n,2.0NRT,272.44,4.51,D
54.68687,-1.90243,326.53,0.45,0.39,2024-11-21,1223,N,VIIRS,n,2.0NRT,275.17,1.4,D
54.80913,-2.073,326.57,0.45,0.39,2024-11-21,1223,N,VIIRS,n,2.0NRT,273.24,4.79,D
54.82001,-2.13268,326.68,0.45,0.39,2024-11-21,1223,N,VIIRS,n,2.0NRT,273.49,3.23,D
54.92108,-2.21085,325.81,0.45,0.39,2024-11-21,1223,N,VIIRS,n,2.0NRT,271.61,4.5,D
54.92584,-2.20629,270.69,0.45,0.39,2024-11-21,1223,N,VIIRS,l,2.0NRT,271.25,0.17,D
55.72009,4.79589,325.18,0.4,0.37,2024-11-21,1223,N,VIIRS,n,2.0NRT,273.3,2.12,D
55.82275,-2.31256,333.08,0.44,0.38,2024-11-21,1223,N,VIIRS,n,2.0NRT,277.54,5.71,D
55.8497,-2.29123,335.66,0.44,0.38,2024-11-21,1223,N,VIIRS,n,2.0NRT,276.53,20.88,D
55.85306,-2.29341,346.95,0.44,0.38,2024-11-21,1223,N,VIIRS,n,2.0NRT,282.28,20.88,D
59.6484,6.36215,328.1,0.46,0.39,2024-11-21,1225,N,VIIRS,n,2.0NRT,270.38,4.46,D
63.876,-22.37741,367,0.56,0.52,2024-11-21,1225,N,VIIRS,h,2.0NRT,346.29,178.02,D
63.87913,-22.36813,367,0.56,0.52,2024-11-21,1225,N,VIIRS,h,2.0NRT,372.03,178.02,D
63.883,-22.37468,367,0.56,0.52,2024-11-21,1225,N,VIIRS,l,2.0NRT,382.56,859,D
63.88613,-22.36539,367,0.56,0.51,2024-11-21,1225,N,VIIRS,h,2.0NRT,368.57,219.2,D
63.88926,-22.35609,367,0.56,0.51,2024-11-21,1225,N,VIIRS,l,2.0NRT,328,219.2,D
63.89001,-22.37188,367,0.56,0.51,2024-11-21,1225,N,VIIRS,l,2.0NRT,330.66,219.2,D
63.89238,-22.34681,367,0.56,0.51,2024-11-21,1225,N,VIIRS,h,2.0NRT,376.57,183.17,D
63.89312,-22.36261,367,0.56,0.51,2024-11-21,1225,N,VIIRS,h,2.0NRT,355.25,219.2,D
63.89549,-22.33755,356.06,0.56,0.51,2024-11-21,1225,N,VIIRS,l,2.0NRT,331.9,183.17,D
63.89624,-22.35337,367,0.56,0.51,2024-11-21,1225,N,VIIRS,l,2.0NRT,372.45,183.17,D
63.89933,-22.34414,367,0.56,0.51,2024-11-21,1225,N,VIIRS,h,2.0NRT,364.69,183.17,D
63.90009,-22.35992,367,0.56,0.51,2024-11-21,1225,N,VIIRS,h,2.0NRT,328.8,373.22,D
63.90083,-22.37577,356.49,0.56,0.51,2024-11-21,1225,N,VIIRS,l,2.0NRT,269.88,278.94,D
-37.20823,174.72424,302.28,0.42,0.38,2024-11-21,1308,N,VIIRS,n,2.0NRT,283.78,0.93,N
-37.20789,174.72121,298.62,0.42,0.38,2024-11-21,1308,N,VIIRS,n,2.0NRT,285.95,1.79,N
-37.20478,174.72525,304.09,0.42,0.38,2024-11-21,1308,N,VIIRS,n,2.0NRT,283.77,0.93,N
-37.20443,174.72223,331.06,0.42,0.38,2024-11-21,1308,N,VIIRS,n,2.0NRT,284.26,1.79,N
-37.2039,174.72047,319.89,0.42,0.38,2024-11-21,1308,N,VIIRS,n,2.0NRT,284.69,2.1,N
-37.20097,174.72322,297.71,0.42,0.38,2024-11-21,1308,N,VIIRS,n,2.0NRT,280.03,0.45,N
-36.09623,173.90562,307.6,0.46,0.39,2024-11-21,1308,N,VIIRS,n,2.0NRT,284,1.17,N
5.09473,-7.50438,334.89,0.39,0.36,2024-11-21,1350,N,VIIRS,n,2.0NRT,298.55,2.13,D
5.21051,-4.39769,333.77,0.44,0.38,2024-11-21,1350,N,VIIRS,n,2.0NRT,297.22,3.37,D
5.35636,-4.06944,335.77,0.45,0.39,2024-11-21,1350,N,VIIRS,n,2.0NRT,298.48,4.27,D
5.4341,5.14658,367,0.59,0.7,2024-11-21,1350,N,VIIRS,h,2.0NRT,290.31,19.03,D
5.52139,-3.75592,334.17,0.47,0.4,2024-11-21,1350,N,VIIRS,n,2.0NRT,296.28,2.79,D
5.68334,6.36098,332.54,0.72,0.76,2024-11-21,1350,N,VIIRS,n,2.0NRT,287.8,5.78,D
5.70592,4.48093,339.53,0.54,0.68,2024-11-21,1350,N,VIIRS,n,2.0NRT,289.98,9.28,D
5.78327,0.71533,338.58,0.6,0.53,2024-11-21,1350,N,VIIRS,n,2.0NRT,295.14,5.23,D
5.78479,0.71396,335.04,0.6,0.53,2024-11-21,1350,N,VIIRS,n,2.0NRT,295.3,5.62,D
5.8099,0.36242,331.73,0.57,0.52,2024-11-21,1350,N,VIIRS,n,2.0NRT,297.89,4.47,D
5.8801,-8.19533,332.39,0.39,0.36,2024-11-21,1350,N,VIIRS,n,2.0NRT,297,2.37,D
5.93636,-1.11815,330.37,0.45,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,295.18,1.71,D
6.05844,5.58669,351.22,0.65,0.73,2024-11-21,1350,N,VIIRS,n,2.0NRT,291.53,8.41,D
6.06523,5.58583,347.62,0.65,0.73,2024-11-21,1350,N,VIIRS,n,2.0NRT,292.12,7.83,D
6.17524,-2.56442,332.88,0.56,0.43,2024-11-21,1350,N,VIIRS,n,2.0NRT,299.01,3.13,D
6.2123,-5.11369,333.14,0.42,0.38,2024-11-21,1350,N,VIIRS,n,2.0NRT,299.96,2.01,D
6.22055,5.39852,331.82,0.63,0.72,2024-11-21,1350,N,VIIRS,n,2.0NRT,286.39,3.93,D
6.22494,-10.5715,333.06,0.47,0.4,2024-11-21,1350,N,VIIRS,n,2.0NRT,295.78,3.55,D
6.24106,-5.04011,336.15,0.42,0.38,2024-11-21,1350,N,VIIRS,n,2.0NRT,299.17,3.28,D
6.26447,-0.40031,339.15,0.51,0.5,2024-11-21,1350,N,VIIRS,n,2.0NRT,298.54,4.03,D
6.3631,5.87536,336.18,0.68,0.74,2024-11-21,1350,N,VIIRS,n,2.0NRT,290.79,6.97,D
6.42009,-8.87603,338.12,0.4,0.37,2024-11-21,1350,N,VIIRS,n,2.0NRT,297.04,2.9,D
6.46125,-7.45029,344.96,0.38,0.36,2024-11-21,1350,N,VIIRS,n,2.0NRT,302.19,4.38,D
6.47152,-4.30555,334.24,0.45,0.39,2024-11-21,1350,N,VIIRS,n,2.0NRT,298.52,3.1,D
6.48735,4.00093,367,0.51,0.66,2024-11-21,1350,N,VIIRS,h,2.0NRT,292.91,11.17,D
6.5604,5.88586,331.96,0.69,0.74,2024-11-21,1350,N,VIIRS,n,2.0NRT,291.07,5.11,D
6.56223,-4.89396,333.53,0.43,0.38,2024-11-21,1350,N,VIIRS,n,2.0NRT,301.46,5.38,D
6.56574,-4.89446,335,0.43,0.38,2024-11-21,1350,N,VIIRS,n,2.0NRT,301.2,5.38,D
6.57268,5.88076,341.91,0.69,0.74,2024-11-21,1350,N,VIIRS,n,2.0NRT,291.23,4.41,D
6.60384,-9.21835,332.94,0.41,0.37,2024-11-21,1350,N,VIIRS,n,2.0NRT,295.68,3.25,D
6.61618,5.83506,329.19,0.68,0.74,2024-11-21,1350,N,VIIRS,n,2.0NRT,291.3,4.11,D
6.64115,4.17294,337.06,0.53,0.67,2024-11-21,1350,N,VIIRS,n,2.0NRT,293.12,3.98,D
6.65499,-4.99494,331.07,0.43,0.38,2024-11-21,1350,N,VIIRS,l,2.0NRT,305.9,3.97,D
6.66445,-5.09853,332.8,0.42,0.38,2024-11-21,1350,N,VIIRS,n,2.0NRT,302.36,3.01,D
6.67316,0.44764,332.91,0.59,0.53,2024-11-21,1350,N,VIIRS,n,2.0NRT,299.64,5,D
6.67561,3.96853,367,0.51,0.66,2024-11-21,1350,N,VIIRS,h,2.0NRT,292.1,12.75,D
6.68697,-2.85263,335.28,0.54,0.42,2024-11-21,1350,N,VIIRS,n,2.0NRT,299.85,3.92,D
6.70859,-5.17145,334.42,0.42,0.38,2024-11-21,1350,N,VIIRS,n,2.0NRT,299.89,2.43,D
6.72936,0.44411,350.45,0.59,0.53,2024-11-21,1350,N,VIIRS,n,2.0NRT,300.47,11.79,D
6.76481,0.55649,336.31,0.61,0.53,2024-11-21,1350,N,VIIRS,n,2.0NRT,300.82,4.54,D
6.77117,-4.86888,330.64,0.43,0.38,2024-11-21,1350,N,VIIRS,n,2.0NRT,302.67,2.75,D
6.7873,-5.15219,355.56,0.42,0.38,2024-11-21,1350,N,VIIRS,n,2.0NRT,301.91,9.98,D
6.79636,-4.86856,333.67,0.43,0.38,2024-11-21,1350,N,VIIRS,n,2.0NRT,300.89,2.96,D
6.80684,-5.11585,334.62,0.42,0.38,2024-11-21,1350,N,VIIRS,n,2.0NRT,301.37,2.06,D
6.83117,-4.65928,333.73,0.44,0.38,2024-11-21,1350,N,VIIRS,n,2.0NRT,300.45,5.8,D
6.85884,-5.02907,330.1,0.43,0.38,2024-11-21,1350,N,VIIRS,l,2.0NRT,303.28,2.26,D
6.85941,-5.0252,332.84,0.43,0.38,2024-11-21,1350,N,VIIRS,l,2.0NRT,306.05,2.81,D
6.86186,-0.86321,341.21,0.49,0.48,2024-11-21,1350,N,VIIRS,n,2.0NRT,299.67,9.12,D
6.86634,-0.86381,347.64,0.49,0.48,2024-11-21,1350,N,VIIRS,n,2.0NRT,302.22,9.12,D
6.86644,1.41656,353.14,0.35,0.57,2024-11-21,1350,N,VIIRS,n,2.0NRT,297.74,5.84,D
6.86689,1.41992,335.29,0.35,0.57,2024-11-21,1350,N,VIIRS,n,2.0NRT,296.81,6.69,D
6.86696,-0.85934,342.44,0.49,0.48,2024-11-21,1350,N,VIIRS,n,2.0NRT,303.3,9.12,D
6.86757,-0.85488,339.39,0.49,0.48,2024-11-21,1350,N,VIIRS,n,2.0NRT,303.68,7.47,D
6.87057,-5.07015,334.88,0.43,0.38,2024-11-21,1350,N,VIIRS,n,2.0NRT,302.83,1.87,D
6.87145,-0.85994,367,0.49,0.48,2024-11-21,1350,N,VIIRS,h,2.0NRT,302.66,18.8,D
6.87168,1.41582,367,0.35,0.57,2024-11-21,1350,N,VIIRS,h,2.0NRT,299.58,18.37,D
6.87207,-0.85548,330.77,0.49,0.48,2024-11-21,1350,N,VIIRS,n,2.0NRT,301.1,6.5,D
6.87214,1.41921,350.3,0.35,0.57,2024-11-21,1350,N,VIIRS,n,2.0NRT,297.83,17.03,D
6.89072,-5.11178,336.59,0.42,0.38,2024-11-21,1350,N,VIIRS,n,2.0NRT,301.4,3.61,D
6.90553,-5.18065,336.33,0.42,0.38,2024-11-21,1350,N,VIIRS,n,2.0NRT,303.16,4.43,D
6.9067,-5.05105,334.81,0.43,0.38,2024-11-21,1350,N,VIIRS,n,2.0NRT,302.09,2.79,D
6.91754,-8.6841,341.08,0.4,0.37,2024-11-21,1350,N,VIIRS,n,2.0NRT,297.89,7.18,D
6.92695,1.42866,331.02,0.35,0.57,2024-11-21,1350,N,VIIRS,n,2.0NRT,299.09,2.8,D
6.92747,-5.00669,342.96,0.43,0.38,2024-11-21,1350,N,VIIRS,n,2.0NRT,306.67,5.42,D
6.92977,-0.8679,337.75,0.49,0.48,2024-11-21,1350,N,VIIRS,n,2.0NRT,298.45,3.55,D
6.93105,-0.85899,337.35,0.49,0.48,2024-11-21,1350,N,VIIRS,n,2.0NRT,300.72,5.91,D
6.93168,-0.85452,330.1,0.49,0.48,2024-11-21,1350,N,VIIRS,l,2.0NRT,300.27,4.87,D
6.93176,1.42475,333.47,0.35,0.57,2024-11-21,1350,N,VIIRS,n,2.0NRT,297.82,2.8,D
6.9339,-5.01157,332.32,0.43,0.38,2024-11-21,1350,N,VIIRS,l,2.0NRT,304,3.63,D
6.93426,-0.86853,332.07,0.49,0.48,2024-11-21,1350,N,VIIRS,n,2.0NRT,297.05,2.2,D
6.93553,-0.85963,345.38,0.49,0.48,2024-11-21,1350,N,VIIRS,n,2.0NRT,303.12,12.69,D
6.94002,-0.86027,352.19,0.49,0.48,2024-11-21,1350,N,VIIRS,n,2.0NRT,299.4,12.69,D
6.94021,-5.16221,330.01,0.42,0.38,2024-11-21,1350,N,VIIRS,n,2.0NRT,302.65,1.8,D
6.94876,-0.9096,349.6,0.49,0.48,2024-11-21,1350,N,VIIRS,n,2.0NRT,303.33,7.2,D
6.9503,-4.65106,337.68,0.44,0.39,2024-11-21,1350,N,VIIRS,n,2.0NRT,301.02,3.16,D
6.9509,-0.91165,347.23,0.48,0.48,2024-11-21,1350,N,VIIRS,n,2.0NRT,302.05,10.83,D
6.95091,-4.84628,334.37,0.44,0.38,2024-11-21,1350,N,VIIRS,n,2.0NRT,301.83,5.39,D
6.96111,-4.94822,340.94,0.43,0.38,2024-11-21,1350,N,VIIRS,n,2.0NRT,305.83,5.93,D
6.97916,-4.55197,334.21,0.45,0.39,2024-11-21,1350,N,VIIRS,n,2.0NRT,300.94,2.36,D
6.97994,-0.88207,335.03,0.49,0.48,2024-11-21,1350,N,VIIRS,n,2.0NRT,300.66,3.95,D
6.98307,-5.16871,347.58,0.42,0.38,2024-11-21,1350,N,VIIRS,n,2.0NRT,306,10.35,D
6.99486,-5.2096,334.44,0.42,0.38,2024-11-21,1350,N,VIIRS,n,2.0NRT,301.02,1.79,D
6.99683,-4.94915,333.13,0.43,0.38,2024-11-21,1350,N,VIIRS,n,2.0NRT,301.42,4.02,D
6.99722,-5.21773,333.02,0.42,0.38,2024-11-21,1350,N,VIIRS,n,2.0NRT,301.43,4.2,D
6.99834,-5.2101,334.46,0.42,0.38,2024-11-21,1350,N,VIIRS,n,2.0NRT,300.89,2.97,D
7.00093,-4.94574,333.78,0.43,0.38,2024-11-21,1350,N,VIIRS,n,2.0NRT,302.41,2.87,D
7.00126,-5.21441,337.24,0.42,0.38,2024-11-21,1350,N,VIIRS,n,2.0NRT,302.28,4.2,D
7.00462,6.09616,336.65,0.72,0.76,2024-11-21,1350,N,VIIRS,n,2.0NRT,294.16,6.38,D
7.00473,-5.2149,336.5,0.42,0.38,2024-11-21,1350,N,VIIRS,n,2.0NRT,301.94,3.65,D
7.00753,-5.19581,342.82,0.42,0.38,2024-11-21,1350,N,VIIRS,n,2.0NRT,303.52,8.2,D
7.00778,6.09529,338.98,0.72,0.76,2024-11-21,1350,N,VIIRS,n,2.0NRT,294.03,5.37,D
7.00809,-5.19198,338.04,0.42,0.38,2024-11-21,1350,N,VIIRS,n,2.0NRT,305.92,8.2,D
7.02639,-4.99364,336.15,0.43,0.38,2024-11-21,1350,N,VIIRS,n,2.0NRT,301.74,4.7,D
7.02695,-4.98978,337.25,0.43,0.38,2024-11-21,1350,N,VIIRS,n,2.0NRT,300.86,4.7,D
7.03046,-4.99028,335.38,0.43,0.38,2024-11-21,1350,N,VIIRS,n,2.0NRT,298.67,3.89,D
7.0435,-5.21669,333.11,0.42,0.38,2024-11-21,1350,N,VIIRS,l,2.0NRT,304.22,2.55,D
7.04864,-5.55683,331.07,0.41,0.37,2024-11-21,1350,N,VIIRS,n,2.0NRT,299.54,4.15,D
7.04919,-5.55309,336.78,0.41,0.37,2024-11-21,1350,N,VIIRS,n,2.0NRT,302.11,4.15,D
7.08212,-5.12442,334.76,0.43,0.38,2024-11-21,1350,N,VIIRS,n,2.0NRT,301.58,3.49,D
7.16244,-0.54189,338.29,0.52,0.5,2024-11-21,1350,N,VIIRS,n,2.0NRT,301.86,9.07,D
7.17623,-0.05506,349.6,0.56,0.51,2024-11-21,1350,N,VIIRS,n,2.0NRT,303.92,12.01,D
7.17632,-0.05789,342.09,0.56,0.51,2024-11-21,1350,N,VIIRS,n,2.0NRT,302.99,7.42,D
7.17702,-0.05277,333.18,0.56,0.51,2024-11-21,1350,N,VIIRS,n,2.0NRT,302.24,7.42,D
7.17957,-0.14113,341.76,0.55,0.51,2024-11-21,1350,N,VIIRS,n,2.0NRT,302.52,11.86,D
7.18026,-0.13606,347.14,0.55,0.51,2024-11-21,1350,N,VIIRS,n,2.0NRT,303.13,11.86,D
7.18529,-5.2298,333.77,0.42,0.38,2024-11-21,1350,N,VIIRS,n,2.0NRT,303.05,1.92,D
7.18645,-5.23024,334.51,0.42,0.38,2024-11-21,1350,N,VIIRS,n,2.0NRT,302.65,2.42,D
7.18768,-9.83764,332.82,0.43,0.38,2024-11-21,1350,N,VIIRS,n,2.0NRT,296.58,4.61,D
7.2028,-0.0772,341.48,0.56,0.51,2024-11-21,1350,N,VIIRS,n,2.0NRT,302.55,6.67,D
7.22028,-5.55215,333.7,0.41,0.37,2024-11-21,1350,N,VIIRS,n,2.0NRT,297.08,5.57,D
7.23862,-8.09378,336.32,0.39,0.36,2024-11-21,1350,N,VIIRS,n,2.0NRT,301.23,6.04,D
7.26424,-0.05433,332.64,0.56,0.51,2024-11-21,1350,N,VIIRS,n,2.0NRT,301.84,5.58,D
7.26429,-0.05255,330.32,0.56,0.51,2024-11-21,1350,N,VIIRS,l,2.0NRT,303.09,6.44,D
7.26907,1.6681,367,0.37,0.58,2024-11-21,1350,N,VIIRS,h,2.0NRT,300.54,5.07,D
7.27446,1.66749,336.84,0.37,0.58,2024-11-21,1350,N,VIIRS,n,2.0NRT,299.62,5.07,D
7.27781,-0.06146,347.71,0.56,0.51,2024-11-21,1350,N,VIIRS,n,2.0NRT,302.02,14.23,D
7.27792,-0.05969,342.97,0.56,0.51,2024-11-21,1350,N,VIIRS,n,2.0NRT,302.88,11.9,D
7.28258,-0.06209,347.92,0.56,0.51,2024-11-21,1350,N,VIIRS,n,2.0NRT,301.04,9.92,D
7.28269,-0.06032,342.19,0.56,0.51,2024-11-21,1350,N,VIIRS,n,2.0NRT,300.84,7.36,D
7.30931,-0.04327,334.82,0.56,0.52,2024-11-21,1350,N,VIIRS,n,2.0NRT,300.39,4.27,D
7.31887,-0.04455,336.39,0.56,0.52,2024-11-21,1350,N,VIIRS,n,2.0NRT,299.94,8.43,D
7.34943,-7.59043,331.23,0.38,0.36,2024-11-21,1350,N,VIIRS,n,2.0NRT,305.33,2.17,D
7.43961,-3.33151,333.47,0.52,0.42,2024-11-21,1350,N,VIIRS,n,2.0NRT,301.86,3.12,D
7.47061,-7.43906,334.5,0.38,0.36,2024-11-21,1350,N,VIIRS,n,2.0NRT,304.31,5.04,D
